T1,T2,T3,T4,Q1,Q2,Q3,P1,P1Q,P2,P2Q,P3,P3Q
7,46052,158798,128,4514809,0,5,12315,493821,0,61,132227,7924396
2,40210,180773,28,6234613,0,0,17807,541476,0,122,143652,3795631
2,23447,147205,18,5273062,0,0,10568,294431,0,37,125035,3271527
6,18555,143216,34,6440479,0,0,8474,296050,0,24,115411,4024008
2,34809,136075,29,6224424,0,0,11552,275858,0,33,108426,3904318
6,17921,122591,18,4903467,0,0,16746,454814,0,34,99994,3015631
2,20718,111922,22,4638330,0,0,14809,424870,0,0,90831,2866689
2,22487,91056,12,3903753,0,0,6560,171975,0,6,80048,2471463
0,16194,69901,5,3117991,0,0,5916,170520,0,1,64985,2001535
2,16383,89272,5,3851413,0,0,7058,235556,0,0,77885,2457502
0,24491,125833,15,5796987,0,0,8151,284100,0,7,111712,3791380
2,20571,100431,10,4384173,0,0,8188,271229,0,4,87243,2821453
0,18124,96657,13,4164444,0,0,6422,213429,0,1,86159,2823158
4,23360,96404,14,3765680,0,0,7392,224133,0,0,86500,2374570
2,20156,120446,17,5091564,0,0,6442,179115,0,6,95721,3073228
0,18023,95056,8,3769654,0,0,8162,305081,0,5,80517,2360130
8,18631,138319,31,3895256,0,0,16238,337949,0,4,109269,3763458
3,15975,83238,12,2592547,0,0,5679,122446,0,0,70401,2483064
2,17315,91107,9,3217971,0,0,6410,153860,0,12,79922,3210411
2,13818,72472,8,1988848,0,0,6584,163403,0,53,60776,2062444
0,17471,66197,8,2005483,0,0,3393,114909,0,502,56041,1190705
4,24217,145985,57,4822757,0,0,7595,202184,0,4,121352,5006524
0,16346,102343,11,4418812,0,0,5370,174566,0,2,85300,2637757
2,17046,92701,11,3934042,0,0,6630,160790,0,17,79000,2278056
0,17969,122872,30,5339804,0,0,13583,570096,0,9,97846,3226596
2,14680,99847,12,3084496,0,0,21215,459409,0,1,81294,3175638
24,20815,137611,12,6073174,0,0,5875,162496,0,20,118548,3560120
4,25683,178208,30,6400252,0,0,12334,370929,0,4,140411,3853071
0,29718,229313,50,7838813,0,0,13439,277639,0,2,182409,4402910
6,26447,215480,35,7472322,0,0,20783,444135,0,10,171542,4339094
4,35569,270626,84,8443410,0,0,26668,445306,0,24,191830,5045243
4,38494,330228,120,10189862,0,0,18933,377206,0,35,246078,6191996
5,39646,386933,293,7978982,0,0,33278,912849,0,161,249470,7456901
9,50146,384186,239,7663751,0,0,21815,527350,0,298,240078,6840697
1,37105,307188,46,6640136,0,0,31142,589384,0,44,212248,3585109
2,35041,261915,36,6415601,0,0,32242,487633,0,385,182027,3668354
3,22276,161904,29,4036860,0,0,10513,197667,0,30,121260,2273169
0,21929,125220,24,2996596,0,0,9926,234050,0,93,110459,3169057
0,16737,66044,2,1365650,0,1,3322,69318,0,113,50472,803224
2,11661,73759,2,1397282,0,0,6596,104119,0,183,57470,913946
3,16116,95242,9,2127059,0,0,5718,164253,0,29,88297,2366299
2,20213,105235,14,2241825,0,0,6265,154699,0,24,87728,2503642
4,23307,169885,13,3366779,0,0,10312,174432,0,314,132578,2000003
2,21863,192318,49,6166320,0,0,15860,327560,0,138,141417,3713308
6,36786,250791,110,5045869,0,0,15507,425191,0,238,192813,7246167
2,38925,336935,174,6692916,0,0,14480,342439,0,205,240259,6158426
6,34176,219223,71,6130548,0,0,13391,285861,0,29,163483,3657852
10,23949,196847,24,4967751,0,0,11994,254711,0,112,160873,2979026
0,28574,234365,48,6215928,0,0,21084,615320,0,84,173584,3654916
0,28681,201581,181,4140041,0,0,10046,236481,0,8,146191,6167064
8,39394,345169,157,5447250,0,0,13099,293954,0,188,198924,4840841
6,37275,325330,166,5857406,0,0,25364,651910,0,73,203914,5358990
0,35108,309830,171,6449073,0,0,30892,815025,0,194,185125,6515361
2,29620,267519,142,4954830,0,0,19679,506322,0,209,183639,4497765
2,25923,213588,138,3971910,0,0,10927,274779,0,8,142382,5348238
0,22068,210744,55,5235986,0,0,8990,275059,0,2,142650,3155205
6,23653,220566,93,3825350,0,0,35326,913866,0,10,156252,3399338
4,22302,182178,51,4695535,0,0,12507,290006,0,20,143182,2894995
0,20404,146447,33,3702960,0,0,12827,223580,0,6,118796,2341886
1,22414,228749,51,5785534,0,0,23956,533093,0,107,189768,3939392
0,23147,279416,154,6162515,0,0,20141,417642,0,73,200949,5596378
4,28017,287675,139,5893799,0,0,14848,451976,0,29,210797,5045406
10,32072,320349,134,5294021,0,0,21199,448056,0,548,207201,4226854
5,34813,291039,219,4226206,0,0,12961,280539,0,30,207585,6433249
1,24237,207399,48,5186015,0,0,12696,352475,0,0,152816,3156233
8,19852,202557,72,4592348,0,0,18374,392604,0,15,146288,3735891
0,17369,144721,25,3967288,0,0,11666,346946,0,0,112749,2296465
3,22400,185107,47,5957873,0,0,17357,388487,0,0,149243,3395807
8,19051,136262,48,5737606,0,0,8918,209259,0,0,122077,3225201
0,20446,144853,82,3070466,0,0,10237,240833,0,1,118449,5056333
0,17239,143990,38,5436622,0,0,14407,221838,0,29,118280,3050009
7,22091,140676,36,4916616,0,0,10584,299460,0,0,117764,2746541
2,21581,130031,16,4046940,0,0,9013,162562,0,8,106880,2277549
8,17000,114309,18,4571355,0,0,6179,189042,0,4,102500,2497555
2,18639,105212,54,2209898,0,0,5962,153113,0,28,96669,3756258
10,18202,114660,43,2162508,0,0,7710,211405,0,8,92705,3524178
2,19092,173057,23,5396900,0,0,8286,279706,0,0,139167,3104716
2,14383,83345,27,1796420,0,0,5747,140235,0,5,74830,2964335
0,15656,105822,36,2115848,0,0,4856,124429,0,5,90792,3358534
6,13964,100267,35,2025474,0,0,3662,101610,0,7,81636,3163682
2,15319,100212,39,2257813,0,0,5849,149336,0,0,89316,3568314
5,15809,116221,18,3878930,0,0,7851,161386,0,25,99961,2051012
3,15849,108280,9,3355604,0,0,5823,187930,0,16,91920,1752017
3,18826,133879,46,2715002,0,0,5636,123124,0,0,107971,4041455
3,19436,135988,65,2991889,0,0,5074,175535,0,8,117180,4693797
4,14707,97927,29,2203076,0,0,5875,297666,0,11,88488,3527517
7,27850,207709,122,3771716,0,0,19047,394542,0,1,172333,6296888
2,18454,116332,70,2739560,0,0,6548,141495,0,0,96732,4522200
0,27806,194561,55,7077413,0,0,16579,435503,0,0,163326,4287805
6,24627,152993,81,3669134,0,0,8475,237171,0,0,121458,6248077
0,21675,130688,60,2761289,0,0,11092,301443,0,0,109127,4517657
14,26310,213136,42,6399944,0,0,9330,278262,0,5,169619,3892114
5,19929,145950,13,4791436,0,0,11202,257561,0,48,117574,2664212
2,19336,127676,17,4544546,0,0,7164,218064,0,0,113195,2654173
0,31172,332808,49,6912583,0,0,14641,254237,0,565,250143,4037956
5,21519,158246,89,2839176,0,0,9253,253593,0,103,128794,4824364
0,19850,167897,33,2794911,0,0,18424,283463,0,25,132753,3602049
4,16942,92304,10,3886873,0,0,6947,171912,0,500,81545,2115706
0,17481,116102,28,4611955,0,0,7470,202344,0,5,99123,2548305
2,28735,218161,44,7328539,0,0,10246,266711,0,0,165038,3963479
0,29409,213420,68,7264833,0,0,12498,351834,0,0,151211,4158863
4,19159,159051,33,6234804,0,0,8160,230503,0,9,112320,3363225
6,21893,128848,19,5091558,0,0,8220,206212,0,9,108006,2673481
0,19806,154963,30,5142615,0,0,13549,367064,0,11,113952,2827129
4,25809,215561,59,7293383,0,0,13981,339143,0,80,147493,4032180
2,18078,130341,22,4656463,0,0,7488,190515,0,0,104810,2626074
4,18138,146952,18,3310419,0,0,7092,172953,0,16,107958,1901759
0,19455,109430,17,4147024,0,0,6786,241793,0,9,87516,2191977
0,19174,159325,42,5701617,0,0,8286,215503,0,1,116803,3015142
12,17517,138696,42,5556368,0,0,7184,183599,0,0,106563,2979456
5,17437,92113,16,3586173,0,0,6246,154845,0,0,84276,2030034
7,20117,88737,32,2685829,0,0,6708,184642,0,0,82415,3417045
2,19388,114531,18,4762352,0,0,8638,328726,0,0,92248,2678138
2,20369,126219,10,4052800,0,0,6493,218954,0,0,99357,2405245
0,18642,98578,12,4306239,0,0,7898,250989,0,3,84117,2369647
6,30878,230927,54,6873100,0,0,13954,380426,0,7,190205,3799770
9,20637,116362,14,2658694,0,0,8084,191264,0,0,99191,3320850
5,18359,109514,21,5525048,0,0,6481,255004,0,0,91264,2854234
0,19456,124120,30,4946462,0,0,8178,305760,0,10,90778,2632119
4,19219,141562,23,5384727,0,0,9562,332073,0,10,111277,2790000
3,14951,91703,16,3941803,0,0,6694,248416,0,0,75330,2233715
0,19196,128774,31,4776993,0,0,7858,234840,0,4,90784,2480467
0,21230,161177,38,6428917,0,0,8609,253091,0,33,111489,3364864
10,26079,201899,61,7338980,0,0,13127,360441,0,34,137545,3700364
9,30502,247421,65,7649103,0,0,12525,423452,0,9,164344,3606303
5,17749,162912,27,3986528,0,0,9352,191952,0,9,111688,1919751
2,19217,115354,14,4778860,0,0,6253,231303,0,4,86274,2138064
0,23493,203170,54,7733539,0,0,9485,330540,0,9,144273,3782145
0,28028,234155,70,8314854,0,0,8796,273666,0,0,157178,3808900
0,21123,149513,57,5963072,0,0,12896,409756,0,0,111075,2818352
1,24306,176072,21,4532244,0,0,25003,436472,0,1,133808,1988877
2,24297,205916,41,7316869,0,0,11066,342887,0,1,133808,3365894
2,18272,143633,37,5798396,0,0,8442,280152,0,0,98019,2594769
0,16622,122141,16,3258912,0,0,9830,232026,0,0,92100,1501576
2,19215,113294,13,4382013,0,0,7382,192339,0,15,81346,1913431
2,25921,97453,5,3421060,0,0,5678,188722,0,0,72099,1458479
2,32006,106159,13,3560805,0,0,5919,199878,0,5,74819,1569946
2,20062,127179,11,4391004,0,0,6113,187252,0,6,91201,1987775
0,15282,100213,9,2961110,0,0,5901,176627,0,9,72721,1206481
0,15188,85177,16,2431667,0,0,7621,240333,0,0,62956,1015607
5,28409,177412,22,5339078,0,0,8842,221242,0,5,124174,2275367
2,21638,142338,25,4286450,0,0,6725,185011,0,0,102513,1802912
0,25640,119253,27,4371784,0,0,6591,173516,0,7,84851,1956948
4,32055,177371,29,5563521,0,0,10212,216146,0,25,132460,2411849
2,31936,162015,40,5722728,0,0,7645,200385,0,10,123588,2629191
2,28184,149323,32,5354356,0,0,15507,485509,0,0,110418,2414174
0,28436,140405,27,4495233,0,0,9189,261793,0,7,102126,2117488
2,38842,212603,71,6464002,0,0,11075,343829,0,3,150600,2896120
7,32333,170122,51,4541776,0,0,22779,627040,0,5,120321,1984204
2,26097,142142,24,5320090,0,0,6947,224704,0,0,102552,2413560
2,30369,163146,36,5440147,0,0,7925,247786,0,0,120438,2187263
4,30912,183831,29,5087137,0,0,7956,233188,0,0,132980,2291321
0,22776,116258,22,4071099,0,0,8695,247937,0,31,87513,1770397
2,27991,157254,49,4219117,0,0,8557,271654,0,21,121167,1901184
6,33336,182062,37,5242361,0,0,10367,330633,0,13,138225,2269827
4,26235,128508,25,4249717,0,0,8783,287263,0,9,97999,1964735
9,39535,188923,58,5778224,0,0,6570,208996,0,124,146401,2664113
7,36858,213046,21,5508927,0,0,9646,268649,0,28,150791,2545398
2,24774,158547,7,4405196,0,0,19947,310556,0,41,116481,2056802
2,22785,120223,17,3590861,0,0,11204,283550,0,10,90114,1685676
4,19695,95703,11,3233517,0,0,6679,170024,0,4,74465,1618208
2,23527,130927,11,4002868,0,0,7707,291629,0,0,103537,1973002
6,22504,129662,27,3850982,0,0,7802,282810,0,22,94465,1780681
2,23343,149051,40,4347371,0,0,14272,294804,0,7,101802,1990730
8,45409,286850,54,7431172,0,0,17855,503565,0,27,197559,3362441
7,41801,263036,76,8210142,0,0,20552,417925,0,426,180609,3547447
9,31489,177921,33,5322604,0,0,12725,343857,0,24,132735,2368690
2,24634,142376,30,4889066,0,0,12708,398283,0,2,106407,2242136
0,36183,195864,26,6670159,0,0,12803,352615,0,32,150619,3203802
2,62661,321139,127,8429773,0,0,14043,306941,0,2,225756,4005955
8,66648,298568,121,7966865,0,0,16593,370637,0,160,211109,3456396
2,48612,214808,54,6334552,0,0,20868,351092,0,0,161017,2916829
4,41358,189102,42,4734509,0,0,14907,272144,0,0,141855,2265395
7,33936,148884,15,4122306,0,0,12530,223038,0,35,114973,1918660
2,28340,121788,11,3426052,0,0,8289,173798,0,1,91408,1608289
4,30494,136909,13,4408643,0,0,9021,256971,0,8,104324,2078197
6,29861,126074,15,3673488,0,0,9552,265887,0,6,97447,1748898
6,27740,114335,16,3378937,0,0,6265,181680,0,12,89577,1621487
4,29821,103784,15,3127203,0,0,4721,143293,0,0,80970,1502266
7,24661,113549,11,3770179,0,0,8280,225064,0,0,89522,1828325
0,27705,127247,15,4660910,0,0,6061,180211,0,12,93299,2214640
3,29219,142763,18,4974501,0,0,7871,275733,0,1,109809,2400573
9,32624,163522,18,5864213,0,0,9279,279393,0,13,131790,2925408
6,39865,186524,37,5765508,0,0,12853,325047,0,10,141523,2796972
4,41217,181408,23,4597578,0,0,8991,235697,0,6,133585,2298553
4,43777,172019,31,5114074,0,0,8605,246038,0,43,130561,2565303
0,34233,135161,37,5362464,0,0,7015,216369,0,15,103239,2665955
4,31405,142120,22,4820892,0,0,10802,321740,0,93,109303,2364530
1,38009,177566,30,6786284,0,0,7968,227610,0,19,141747,3299378
2,31869,142032,40,6009442,0,0,6212,263051,0,8,105147,3044079
4,35096,138561,31,4535988,0,0,10294,226815,0,9,110357,2389066
0,38701,166278,33,5709875,0,0,7394,215271,0,0,133672,2966878
0,40429,166033,52,5256465,0,0,14485,497986,0,0,134165,2779765
0,30095,127690,25,2463528,0,0,8677,233510,0,122,105766,2890797
6,39021,172610,58,6342246,0,0,11274,292217,0,12,141711,3506885
3,56296,247503,78,8799212,0,0,10092,317599,0,16,193529,4342246
2,33846,136557,38,5186952,0,0,7821,240231,0,33,111304,2576786
6,26097,104501,40,4544471,0,0,7181,194333,0,5,83164,2373467
4,31743,121619,17,4291678,0,0,8013,230471,0,0,101390,2208812
2,26570,104423,30,4988853,0,0,7048,235639,0,6,84651,2638744
11,56177,262398,90,7195871,0,0,9978,369561,0,8,204514,3656678
7,65658,288250,86,7871154,0,0,24390,527649,0,25,222334,3899467
12,130782,527778,190,10058044,0,0,37854,872486,0,134,411693,4984970
25,530855,945428,387,12559569,0,57,71560,1294122,0,24414,780674,6287422
6,222407,692618,334,13817022,0,0,59820,1327504,0,812,544353,6604953
3,267063,670808,311,10499498,0,0,37611,941721,0,1075,526611,5308818
0,151413,525332,199,8494566,0,0,23841,647875,0,110,368570,4261161
5,84899,286077,121,7008266,0,0,21422,595057,0,68,207696,3223319
15,82334,226922,65,4326782,0,0,14019,377512,0,292,195341,2617660
9,58464,412797,246,5218900,0,0,35600,1052136,0,649,279535,3295231
10,51712,257525,99,4527543,0,0,22533,748987,0,62,182672,2790345
1,38513,254033,174,4155467,0,0,18300,729355,0,117,167061,2846366
12,35313,241889,44,4026895,0,0,42256,1077315,0,584,191954,2598535
4,31671,197742,50,2860486,0,0,16644,458208,0,421,141331,1734583
1,39027,236236,58,4320059,0,0,16182,524364,0,103,172246,2731826
6,49623,236206,113,5421932,0,0,20644,582776,0,221,169579,3291263
5,37847,173632,59,4274385,0,0,13080,441320,0,152,111398,2384628
2,24594,117654,32,3502435,0,0,6915,377702,0,33,87760,2090545
14,33991,158824,64,2186904,0,0,10793,459660,0,52,116368,2855751
8,32435,151137,20,2689041,0,0,10083,344333,0,69,108328,1693360
13,42508,388728,60,4931159,0,0,15964,474392,0,1298,248592,3008868
11,44839,301924,51,3962390,0,0,37609,812320,0,132,195375,2295513
6,30080,193608,51,3746539,0,0,14582,358166,0,1712,128345,1978765
4,37856,249045,55,4654310,0,0,19737,567021,0,32,167238,2389792
0,27654,170472,39,3924910,0,0,11259,377697,0,35,117732,2063436
6,39547,274775,87,4517617,0,0,19176,773628,0,43,177659,2565012
4,36843,256505,75,5161715,0,0,17418,505190,0,109,183660,3003246
6,50540,292587,68,5144170,0,0,19139,691566,0,117,211981,3015414
2,47424,292355,127,6620558,0,0,17067,502184,0,146,207729,3720694
3,40006,267179,68,5523542,0,0,19213,453791,0,65,185445,2967188
4,39028,240481,114,6708367,0,0,13691,431248,0,72,170933,3410094
2,61244,338269,129,5455821,0,0,45008,889508,0,111,213996,2821103
5,39670,210437,39,3774890,0,0,13919,337576,0,83,156335,1963551
6,39665,201407,77,5709195,0,0,11572,303343,0,32,136301,2654683
0,41868,228803,96,5294744,0,0,10089,248821,0,251,140578,2625990
14,45161,250998,80,5073834,0,0,11640,321029,0,211,160488,2582412
5,44568,152549,46,4184378,0,0,10046,328790,0,6,106767,2114729
2,23621,92028,34,2704292,0,0,6645,189162,0,16,64482,1340255
10,33438,156519,41,3985677,0,0,9963,354697,0,36,109521,2033301
4,36573,171109,78,5154744,0,0,10452,428830,0,52,115377,2545396
5,39791,206571,61,5130114,0,0,12197,362462,0,41,135316,2432881
